<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SBER,60,20170322,180000,161.9500000,162.9200000,161.9000000,162.9200000,7680800
SBER,60,20170323,100000,163.3900000,164.4500000,163.3900000,163.5500000,5671130
SBER,60,20170323,110000,163.5900000,164.2400000,163.0000000,163.2600000,4495700
SBER,60,20170323,120000,163.2800000,164.6500000,163.2500000,164.6200000,3508570
SBER,60,20170323,130000,164.6300000,164.8400000,163.7900000,164.2600000,3158050
SBER,60,20170323,140000,164.2900000,164.3300000,162.4400000,163.1700000,5448610
SBER,60,20170323,150000,163.0900000,163.3900000,162.3300000,162.5100000,3034570
SBER,60,20170323,160000,162.5100000,163.3500000,162.1000000,162.7800000,2996490
SBER,60,20170323,170000,162.8200000,163.5700000,162.6300000,163.5700000,4881640
SBER,60,20170323,180000,163.5700000,164.1700000,163.5000000,164.1500000,5448220
SBER,60,20170324,100000,163.9900000,164.3400000,163.1400000,163.9200000,2619790
SBER,60,20170324,110000,163.8500000,164.8000000,163.0700000,164.1600000,5523870
SBER,60,20170324,120000,164.1600000,165.1900000,164.1400000,164.9900000,4221330
SBER,60,20170324,130000,165.0000000,165.3200000,164.3000000,164.8300000,5240310
SBER,60,20170324,140000,164.8200000,165.2000000,164.3400000,164.7500000,2121990
SBER,60,20170324,150000,164.7500000,165.1600000,164.5000000,165.1000000,2288700
SBER,60,20170324,160000,165.1000000,165.9000000,164.5900000,164.5900000,5790180
SBER,60,20170324,170000,164.6400000,165.1900000,164.4000000,164.8100000,2186870
SBER,60,20170324,180000,164.7900000,165.0000000,164.4000000,164.5200000,3000320
SBER,60,20170327,100000,163.0300000,163.3700000,161.8100000,162.4000000,10449040
SBER,60,20170327,110000,162.4000000,162.7900000,162.0100000,162.5900000,3929770
SBER,60,20170327,120000,162.5900000,162.6300000,161.4000000,161.6000000,4156080
SBER,60,20170327,130000,161.5800000,161.8700000,161.3300000,161.6100000,1603390
SBER,60,20170327,140000,161.6300000,161.8900000,161.1300000,161.6600000,1397410
SBER,60,20170327,150000,161.6300000,161.8800000,161.3000000,161.7800000,964890
SBER,60,20170327,160000,161.7100000,162.2200000,161.1000000,161.9500000,2520930
SBER,60,20170327,170000,161.9600000,162.5600000,161.5900000,162.4500000,4895740
SBER,60,20170327,180000,162.4500000,163.1000000,162.4200000,162.6900000,5312080
SBER,60,20170328,100000,163.4800000,163.6800000,162.3000000,162.5600000,5802600
SBER,60,20170328,110000,162.5400000,163.3800000,162.0500000,162.9900000,4358120
SBER,60,20170328,120000,163.0000000,163.5000000,162.9300000,163.0000000,2525560
SBER,60,20170328,130000,163.0500000,163.1200000,162.5500000,162.8400000,1132560
SBER,60,20170328,140000,162.8800000,163.3000000,162.1900000,163.2100000,2318160
SBER,60,20170328,150000,163.2100000,164.1000000,162.7600000,162.9200000,4315610
SBER,60,20170328,160000,162.8400000,163.7000000,162.3400000,162.6300000,3793130
SBER,60,20170328,170000,162.6400000,163.2000000,162.5100000,163.0100000,2572260
SBER,60,20170328,180000,163.0000000,163.8000000,162.9300000,163.6600000,3621500
SBER,60,20170329,100000,164.0100000,164.7200000,163.7200000,164.6000000,4677010
SBER,60,20170329,110000,164.6400000,164.9000000,163.7500000,163.8700000,3174980
SBER,60,20170329,120000,163.8700000,164.3000000,163.2300000,163.3400000,2801080
SBER,60,20170329,130000,163.3900000,163.4800000,162.9500000,163.4000000,1659690
SBER,60,20170329,140000,163.4300000,163.4500000,162.8100000,163.1100000,1588260
SBER,60,20170329,150000,163.1400000,163.4900000,162.9500000,163.3400000,2091660
SBER,60,20170329,160000,163.3100000,163.3800000,162.4000000,162.8500000,3634860
SBER,60,20170329,170000,162.8900000,163.2800000,162.3700000,163.0500000,3314340
SBER,60,20170329,180000,163.0800000,163.4500000,162.7500000,163.2200000,3192960
SBER,60,20170330,100000,163.3800000,163.4900000,161.9000000,162.4500000,4426400
SBER,60,20170330,110000,162.4400000,163.6000000,162.4400000,162.9000000,4574200
SBER,60,20170330,120000,162.9000000,163.1500000,162.6500000,162.8000000,1027790
SBER,60,20170330,130000,162.7900000,162.8800000,162.3800000,162.6900000,1260720
SBER,60,20170330,140000,162.6500000,163.2800000,162.6000000,162.8000000,1513900
SBER,60,20170330,150000,162.8000000,163.6000000,162.5000000,163.4800000,2895400
SBER,60,20170330,160000,163.4800000,164.1000000,163.1700000,163.3400000,4075920
SBER,60,20170330,170000,163.3700000,163.7900000,162.8700000,163.4000000,2419810
SBER,60,20170330,180000,163.4000000,163.6300000,163.1100000,163.5000000,2190850
SBER,60,20170331,100000,163.4500000,163.7000000,161.9300000,161.9400000,6018140
SBER,60,20170331,110000,161.9300000,162.3300000,161.5700000,161.7500000,2590680
SBER,60,20170331,120000,161.7500000,162.2600000,161.4000000,161.9300000,2612340
SBER,60,20170331,130000,161.9400000,162.2900000,161.1200000,161.3400000,2164080
SBER,60,20170331,140000,161.3400000,161.3400000,160.4600000,161.0100000,3083020
SBER,60,20170331,150000,160.9900000,161.2900000,160.4700000,160.5900000,1975400
SBER,60,20170331,160000,160.5800000,160.7500000,160.0800000,160.3600000,3438570
SBER,60,20170331,170000,160.3500000,160.3500000,159.5100000,159.6700000,5401090
SBER,60,20170331,180000,159.6700000,160.2700000,159.5400000,159.8000000,4317720
SBER,60,20170403,100000,160.5000000,161.0800000,159.8400000,160.9000000,5457560
SBER,60,20170403,110000,160.9200000,161.9000000,160.8600000,161.8000000,4562040
SBER,60,20170403,120000,161.8000000,162.4900000,161.5500000,162.4400000,3357010
SBER,60,20170403,130000,162.4200000,162.8400000,162.1000000,162.7000000,3246250
SBER,60,20170403,140000,162.6900000,162.9400000,162.3400000,162.4900000,2087340
SBER,60,20170403,150000,162.5100000,162.5700000,161.5400000,161.9900000,3195550
SBER,60,20170403,160000,161.9800000,162.3700000,160.5300000,161.1200000,5837160
SBER,60,20170403,170000,161.1900000,161.6900000,160.7200000,161.3600000,2610720
SBER,60,20170403,180000,161.3500000,161.8000000,160.9200000,161.8000000,2282500
SBER,60,20170404,100000,161.4000000,161.7900000,160.7000000,161.1800000,3714580
SBER,60,20170404,110000,161.1700000,162.1600000,160.9400000,161.7000000,2518240
SBER,60,20170404,120000,161.6600000,162.1000000,161.3100000,161.9400000,1560850
SBER,60,20170404,130000,161.9000000,162.6900000,161.6400000,162.3700000,2489340
SBER,60,20170404,140000,162.4500000,163.0900000,162.3400000,162.6500000,2443600
SBER,60,20170404,150000,162.6700000,162.7700000,161.7600000,162.1000000,1675400
SBER,60,20170404,160000,162.0900000,162.8400000,162.0900000,162.6400000,1197020
SBER,60,20170404,170000,162.6500000,163.3200000,162.4000000,163.2500000,3558820
SBER,60,20170404,180000,163.2500000,163.9500000,163.2400000,163.5000000,4160960
SBER,60,20170405,100000,164.3200000,164.8300000,163.8200000,164.4900000,8141340
SBER,60,20170405,110000,164.4000000,165.8500000,164.3700000,165.6700000,6496670
SBER,60,20170405,120000,165.6200000,167.1500000,165.3800000,167.0800000,10248090
SBER,60,20170405,130000,167.0900000,167.5000000,166.5200000,167.3000000,6779030
SBER,60,20170405,140000,167.3100000,167.8700000,166.8300000,167.5100000,5765300
SBER,60,20170405,150000,167.5400000,168.1000000,167.3200000,167.9900000,5496560
SBER,60,20170405,160000,167.9900000,168.4500000,167.6300000,167.9300000,4850780
SBER,60,20170405,170000,167.9300000,168.3000000,167.2400000,167.8600000,5503510
SBER,60,20170405,180000,167.8600000,168.1000000,167.6000000,168.1000000,4411030
SBER,60,20170406,100000,167.5300000,167.9000000,166.9400000,167.2900000,5321800
SBER,60,20170406,110000,167.2900000,167.9900000,167.1000000,167.8900000,3676820
SBER,60,20170406,120000,167.8700000,168.0400000,167.3300000,167.7300000,2620220
SBER,60,20170406,130000,167.6500000,167.7300000,167.1000000,167.3000000,1438400
SBER,60,20170406,140000,167.3000000,167.5800000,166.4100000,166.7400000,2277900
SBER,60,20170406,150000,166.7000000,168.1900000,166.5900000,167.9400000,3971420
SBER,60,20170406,160000,167.9600000,168.1600000,167.4300000,167.6900000,1602930
SBER,60,20170406,170000,167.7400000,167.8700000,167.4300000,167.8300000,952850
SBER,60,20170406,180000,167.8100000,167.9300000,167.4000000,167.4900000,2513480
SBER,60,20170407,100000,166.1300000,166.8400000,164.5000000,164.7300000,14685820
SBER,60,20170407,110000,164.7400000,164.8200000,163.1000000,163.4700000,9796530
SBER,60,20170407,120000,163.4700000,163.6500000,162.7600000,162.8400000,4704080
SBER,60,20170407,130000,162.9000000,162.9000000,162.2200000,162.6800000,4387380
SBER,60,20170407,140000,162.6800000,162.8500000,161.5500000,162.0200000,6712700
SBER,60,20170407,150000,162.0700000,162.3800000,161.6000000,162.1400000,3636600
SBER,60,20170407,160000,162.1500000,162.1600000,160.8500000,161.0800000,8215220
SBER,60,20170407,170000,161.0400000,161.8000000,160.7100000,161.3000000,4549870
SBER,60,20170407,180000,161.3000000,161.6200000,161.1500000,161.4900000,2962040
SBER,60,20170410,100000,161.1400000,161.3900000,157.5000000,157.5900000,18067600
SBER,60,20170410,110000,157.5600000,157.7000000,156.0000000,156.0800000,10866650
SBER,60,20170410,120000,156.0900000,156.5700000,155.9100000,156.1000000,5443610
SBER,60,20170410,130000,156.0900000,156.1000000,154.5100000,155.6600000,12845010
SBER,60,20170410,140000,155.6200000,156.4500000,155.6000000,156.1700000,4285090
SBER,60,20170410,150000,156.1900000,156.4500000,155.8100000,155.8700000,2907270
SBER,60,20170410,160000,155.9400000,156.7500000,155.1000000,155.9800000,9433120
SBER,60,20170410,170000,155.9700000,156.2800000,155.8100000,155.9200000,4398050
SBER,60,20170410,180000,155.9200000,155.9600000,155.2000000,155.2000000,5433540
SBER,60,20170411,100000,155.1800000,157.4800000,154.6100000,157.4100000,11114560
SBER,60,20170411,110000,157.3800000,158.1000000,157.1000000,157.7600000,7980380
SBER,60,20170411,120000,157.6600000,158.4500000,156.7100000,157.8800000,5647740
SBER,60,20170411,130000,157.8800000,158.4000000,157.6000000,158.3400000,4365900
SBER,60,20170411,140000,158.3500000,158.5900000,157.9800000,158.3400000,2949450
SBER,60,20170411,150000,158.3400000,158.5700000,156.6700000,156.8500000,5704310
SBER,60,20170411,160000,156.8900000,157.4300000,155.9500000,156.2300000,6887050
SBER,60,20170411,170000,156.3000000,156.9600000,155.7700000,156.0200000,3313170
SBER,60,20170411,180000,156.0700000,156.2200000,155.3100000,156.0000000,5310810
SBER,60,20170412,100000,156.9400000,157.4400000,156.2200000,156.8100000,6908430
SBER,60,20170412,110000,156.8100000,156.9400000,155.5400000,155.8500000,3710830
SBER,60,20170412,120000,155.8500000,156.4900000,155.5700000,155.6100000,2060820
SBER,60,20170412,130000,155.6500000,155.6900000,154.8100000,155.1800000,3610860
SBER,60,20170412,140000,155.2500000,155.2900000,152.0600000,152.8100000,11028000
SBER,60,20170412,150000,152.8100000,153.3900000,152.6700000,152.8500000,2599270
SBER,60,20170412,160000,152.8900000,152.9400000,151.6700000,151.7800000,5227020
SBER,60,20170412,170000,151.8000000,151.8800000,151.2500000,151.4500000,7534220
SBER,60,20170412,180000,151.4900000,151.5900000,150.2800000,150.2800000,10565090
SBER,60,20170413,100000,151.5700000,153.1400000,151.2700000,152.2300000,16215450
SBER,60,20170413,110000,152.2400000,152.5500000,149.7000000,150.5900000,15505010
SBER,60,20170413,120000,150.6500000,152.9700000,150.1900000,152.2000000,10655870
SBER,60,20170413,130000,152.1400000,153.3500000,151.4500000,151.7900000,6730310
SBER,60,20170413,140000,151.8900000,152.3900000,151.5900000,152.2300000,3593580
SBER,60,20170413,150000,152.2700000,152.7500000,151.2000000,151.3400000,2573530
SBER,60,20170413,160000,151.3900000,152.0000000,150.6000000,151.2700000,4859580
SBER,60,20170413,170000,151.2400000,151.9000000,150.3300000,150.9100000,4491690
SBER,60,20170413,180000,150.9300000,152.2900000,150.8500000,152.0000000,5305570
SBER,60,20170414,100000,150.6000000,151.9600000,150.6000000,151.2100000,3208030
SBER,60,20170414,110000,151.2100000,151.8200000,151.2000000,151.6800000,1651420
SBER,60,20170414,120000,151.7100000,152.0000000,151.4000000,151.9100000,1488680
SBER,60,20170414,130000,151.9300000,152.0500000,151.6100000,151.9200000,1277100
SBER,60,20170414,140000,151.9200000,152.2500000,151.7900000,151.9300000,935010
SBER,60,20170414,150000,151.9600000,152.1000000,151.2000000,151.2300000,1556340
SBER,60,20170414,160000,151.2400000,151.3200000,148.6000000,149.7000000,9286990
SBER,60,20170414,170000,149.6900000,149.7500000,148.7700000,149.0000000,3063940
SBER,60,20170414,180000,148.9500000,149.6000000,148.8900000,149.2400000,2373120
SBER,60,20170417,100000,149.4000000,150.3300000,148.7000000,149.8100000,6020230
SBER,60,20170417,110000,149.8600000,149.9500000,147.6200000,148.0900000,7594790
SBER,60,20170417,120000,148.1000000,149.6500000,147.9000000,149.1800000,3986580
SBER,60,20170417,130000,149.2200000,150.0000000,149.1000000,149.8100000,2752110
SBER,60,20170417,140000,149.8000000,152.1600000,148.8100000,151.5700000,7791450
SBER,60,20170417,150000,151.5700000,153.2000000,151.4200000,152.8400000,5616640
SBER,60,20170417,160000,152.8300000,153.5000000,152.5000000,153.3600000,6003440
SBER,60,20170417,170000,153.3600000,153.4600000,152.8600000,153.3000000,2100360
SBER,60,20170417,180000,153.3000000,154.2000000,153.0300000,153.9900000,6481000
SBER,60,20170418,100000,154.4400000,155.3000000,153.7300000,153.9100000,13261260
SBER,60,20170418,110000,153.9000000,154.8500000,153.5000000,153.7500000,7628760
SBER,60,20170418,120000,153.6900000,154.1700000,152.5500000,152.6500000,6418590
SBER,60,20170418,130000,152.6500000,154.0000000,152.3900000,153.5800000,5113450
SBER,60,20170418,140000,153.5800000,154.4700000,152.9300000,153.6100000,3355600
SBER,60,20170418,150000,153.6100000,154.1100000,152.1500000,153.0300000,6243510
SBER,60,20170418,160000,153.0300000,154.8000000,152.9000000,154.3800000,5513260
SBER,60,20170418,170000,154.3300000,155.5900000,153.6200000,153.9200000,9004850
SBER,60,20170418,180000,153.9500000,154.5000000,153.3200000,153.4000000,4296530
SBER,60,20170419,100000,153.1900000,154.8400000,152.3600000,154.5100000,10956110
SBER,60,20170419,110000,154.5300000,155.0300000,153.6500000,154.6400000,5081860
SBER,60,20170419,120000,154.6400000,155.3800000,154.4500000,154.8400000,4571670
SBER,60,20170419,130000,154.8400000,155.3500000,154.6200000,155.1000000,2140270
SBER,60,20170419,140000,155.1000000,155.1400000,154.1600000,154.2500000,2407870
SBER,60,20170419,150000,154.2500000,154.8900000,154.0000000,154.2900000,2105120
SBER,60,20170419,160000,154.2700000,154.7900000,154.0500000,154.4000000,1839360
SBER,60,20170419,170000,154.3300000,154.6000000,153.5300000,153.6600000,4107310
SBER,60,20170419,180000,153.6500000,154.3600000,153.5700000,153.6000000,5739120
SBER,60,20170420,100000,152.9900000,154.1000000,152.6700000,152.7100000,8886640
SBER,60,20170420,110000,152.7100000,154.5000000,152.2600000,154.3600000,5061970
SBER,60,20170420,120000,154.3700000,154.9500000,153.9000000,154.7800000,2918400
SBER,60,20170420,130000,154.8000000,154.9700000,153.6300000,154.0000000,2020060
SBER,60,20170420,140000,154.0200000,154.9000000,153.2000000,154.7800000,10200430
SBER,60,20170420,150000,154.7300000,157.4000000,154.2500000,157.3400000,13341050
SBER,60,20170420,160000,157.3100000,158.2700000,156.6900000,156.7600000,9758620
SBER,60,20170420,170000,156.7400000,157.6200000,156.5000000,157.3200000,4465600
SBER,60,20170420,180000,157.3300000,158.4000000,157.2500000,158.2100000,7398420
SBER,60,20170421,100000,158.7500000,159.2200000,158.2200000,158.8800000,9651930
SBER,60,20170421,110000,158.8800000,160.1500000,157.8000000,159.9500000,15296230
SBER,60,20170421,120000,159.9300000,160.2900000,159.4200000,159.8900000,5929070
SBER,60,20170421,130000,159.9000000,160.0700000,159.4300000,159.9200000,2668390
SBER,60,20170421,140000,159.8700000,160.3000000,159.2600000,159.7700000,5146160
SBER,60,20170421,150000,159.7400000,160.1800000,159.6500000,159.9100000,2593320
SBER,60,20170421,160000,159.8900000,160.1000000,159.3000000,159.5000000,5574410
SBER,60,20170421,170000,159.5000000,160.0000000,158.5600000,158.8100000,5278910
SBER,60,20170421,180000,158.8100000,159.5900000,158.6000000,159.5900000,4945050
SBER,60,20170424,100000,161.1300000,162.8000000,161.0000000,161.1700000,11459910
SBER,60,20170424,110000,161.1300000,162.8800000,161.0500000,162.6900000,11362230
SBER,60,20170424,120000,162.6700000,162.7900000,162.0100000,162.3600000,2986820
SBER,60,20170424,130000,162.4000000,162.4800000,161.7600000,162.3000000,2116400
SBER,60,20170424,140000,162.2300000,162.6100000,162.1800000,162.5400000,1574550
SBER,60,20170424,150000,162.5300000,163.1300000,162.4700000,162.8500000,4482120
SBER,60,20170424,160000,162.8400000,163.4300000,162.7500000,162.9100000,4473070
SBER,60,20170424,170000,162.9900000,163.1300000,162.1000000,162.5300000,5371920
SBER,60,20170424,180000,162.5700000,163.2000000,162.3600000,162.5000000,4096680
SBER,60,20170425,100000,163.0800000,163.0900000,161.3100000,161.8700000,7812450
SBER,60,20170425,110000,161.8500000,163.5300000,161.5000000,163.2800000,6001160
SBER,60,20170425,120000,163.2500000,163.5000000,161.6700000,162.0200000,5436150
SBER,60,20170425,130000,162.0200000,163.0500000,161.9500000,162.9300000,3115710
SBER,60,20170425,140000,162.9300000,163.2000000,162.6300000,162.9300000,2886600
SBER,60,20170425,150000,162.9000000,163.1000000,162.5200000,162.9400000,2957570
SBER,60,20170425,160000,162.9300000,163.0400000,162.3800000,162.7700000,4010450
SBER,60,20170425,170000,162.7200000,163.0500000,162.4400000,162.8800000,3266440
SBER,60,20170425,180000,162.8500000,163.1300000,162.5300000,162.5500000,4973370
SBER,60,20170426,100000,163.1000000,163.7900000,162.6500000,163.4100000,4711450
SBER,60,20170426,110000,163.4100000,163.5500000,161.7500000,161.7500000,6147080
SBER,60,20170426,120000,161.7400000,162.9700000,161.7000000,162.7200000,3077650
SBER,60,20170426,130000,162.7200000,162.8100000,162.2800000,162.5600000,2067200
SBER,60,20170426,140000,162.5600000,162.8600000,162.2700000,162.4200000,1370860
SBER,60,20170426,150000,162.4600000,163.2000000,162.2000000,162.9800000,3965840
SBER,60,20170426,160000,162.9500000,164.7600000,162.9500000,164.6900000,10578120
SBER,60,20170426,170000,164.6900000,165.6700000,164.3500000,165.4400000,10060090
SBER,60,20170426,180000,165.4900000,165.8000000,164.8000000,165.0500000,7252530
SBER,60,20170427,100000,164.9800000,165.0000000,164.1100000,164.8000000,8472100
SBER,60,20170427,110000,164.7500000,165.7900000,164.6500000,165.0900000,5196200
SBER,60,20170427,120000,165.1000000,165.6700000,164.5300000,164.7000000,3205270
SBER,60,20170427,130000,164.6900000,164.7600000,163.8000000,164.3100000,4895860
SBER,60,20170427,140000,164.3100000,164.8400000,163.5600000,163.5600000,4446400
SBER,60,20170427,150000,163.5600000,164.4900000,163.2700000,164.2600000,5088310
SBER,60,20170427,160000,164.2100000,165.4800000,163.9600000,165.1000000,5342610
SBER,60,20170427,170000,165.1000000,165.2700000,164.2300000,164.3100000,3029820
SBER,60,20170427,180000,164.3300000,164.6900000,164.0000000,164.6900000,3991460
SBER,60,20170428,100000,165.5000000,166.0000000,164.5500000,164.8800000,8075330
SBER,60,20170428,110000,164.9300000,165.1600000,164.1700000,164.5500000,3317530
SBER,60,20170428,120000,164.5700000,164.6600000,163.9100000,164.3800000,1820210
SBER,60,20170428,130000,164.3600000,165.8800000,164.3200000,165.4400000,7756300
SBER,60,20170428,140000,165.4400000,165.5100000,164.2500000,164.8900000,4211910
SBER,60,20170428,150000,164.8900000,165.2500000,164.5000000,164.9000000,2259410
SBER,60,20170428,160000,164.8400000,165.5500000,164.7000000,165.2000000,3442270
SBER,60,20170428,170000,165.2500000,165.6900000,164.8900000,165.5400000,3148840
SBER,60,20170428,180000,165.5400000,165.8300000,165.2000000,165.2000000,6747640
SBER,60,20170502,100000,166.0000000,167.3500000,165.0100000,166.9800000,9510490
SBER,60,20170502,110000,166.9800000,167.8500000,166.9200000,167.4000000,6519520
SBER,60,20170502,120000,167.3800000,167.8100000,167.2000000,167.7400000,2312360
SBER,60,20170502,130000,167.6900000,168.1900000,167.6400000,168.0800000,4568730
SBER,60,20170502,140000,168.0900000,168.3400000,167.8500000,168.1700000,4862470
SBER,60,20170502,150000,168.1700000,168.2600000,167.2000000,167.7300000,5241380
SBER,60,20170502,160000,167.7100000,167.9900000,167.4200000,167.9100000,2053750
SBER,60,20170502,170000,167.9100000,167.9800000,166.6100000,166.6800000,3191870
SBER,60,20170502,180000,166.6600000,167.1300000,166.2500000,166.6400000,4138620
SBER,60,20170503,100000,166.3000000,166.5000000,163.7200000,163.7300000,10749200
SBER,60,20170503,110000,163.7200000,164.6400000,163.6300000,164.3100000,3221760
SBER,60,20170503,120000,164.3200000,164.9500000,164.1800000,164.5800000,3149730
SBER,60,20170503,130000,164.5800000,165.2500000,164.4100000,164.9800000,2415260
SBER,60,20170503,140000,164.9800000,165.6400000,164.8100000,164.9200000,3030680
SBER,60,20170503,150000,164.8600000,165.0000000,164.4300000,164.7600000,1816520
SBER,60,20170503,160000,164.7800000,165.0400000,164.1000000,164.8600000,2937760
SBER,60,20170503,170000,164.8600000,165.3400000,164.4200000,164.9600000,3011980
SBER,60,20170503,180000,164.9900000,165.4000000,164.7100000,164.7100000,3112380
SBER,60,20170504,100000,164.6000000,165.0900000,163.7800000,164.8700000,4866190
SBER,60,20170504,110000,164.8800000,166.9300000,164.8500000,166.6300000,5372570
SBER,60,20170504,120000,166.5700000,167.4000000,166.4000000,166.6700000,3265530
SBER,60,20170504,130000,166.6400000,166.9900000,166.0400000,166.8000000,2828370
SBER,60,20170504,140000,166.8200000,167.1000000,166.2100000,166.2400000,3846530
SBER,60,20170504,150000,166.2400000,166.4300000,165.2400000,165.8200000,4431900
SBER,60,20170504,160000,165.7800000,166.0000000,164.8400000,165.2100000,3805970
SBER,60,20170504,170000,165.1500000,165.9500000,164.8000000,165.8400000,4216820
SBER,60,20170504,180000,165.8400000,166.1000000,165.4000000,165.5000000,4971620
SBER,60,20170505,100000,164.2200000,166.3600000,164.0000000,166.0200000,9069980
SBER,60,20170505,110000,166.0200000,166.6000000,165.6400000,165.7500000,3699540
SBER,60,20170505,120000,165.7000000,165.7400000,164.4000000,164.6500000,4989130
SBER,60,20170505,130000,164.6500000,165.1900000,164.6200000,164.9100000,1727850
SBER,60,20170505,140000,164.9000000,165.0800000,164.7300000,164.8700000,1233570
SBER,60,20170505,150000,164.9000000,165.4300000,164.1000000,164.2600000,4542520
SBER,60,20170505,160000,164.2600000,165.2500000,164.2600000,164.7000000,3783460
SBER,60,20170505,170000,164.7100000,165.7000000,164.6500000,165.5300000,3112710
SBER,60,20170505,180000,165.5600000,165.8000000,165.1200000,165.8000000,3297660
SBER,60,20170510,100000,167.0100000,168.2000000,166.4100000,167.7900000,9590700
SBER,60,20170510,110000,167.8100000,168.1600000,167.0900000,167.8500000,4366600
SBER,60,20170510,120000,167.8500000,169.6400000,167.5700000,169.3500000,8390680
SBER,60,20170510,130000,169.3300000,169.8500000,169.0800000,169.3700000,2918310
SBER,60,20170510,140000,169.3700000,169.8000000,169.3300000,169.5300000,1561320
SBER,60,20170510,150000,169.5800000,170.2200000,169.3000000,169.9700000,4237030
SBER,60,20170510,160000,169.9700000,170.3500000,169.5000000,170.0000000,4558200
SBER,60,20170510,170000,170.0400000,170.0900000,169.8000000,169.9600000,5823410
SBER,60,20170510,180000,169.9700000,170.8000000,169.8500000,170.8000000,4784810
SBER,60,20170511,100000,171.0100000,171.8800000,170.1100000,171.3300000,11644400
SBER,60,20170511,110000,171.3300000,171.8600000,170.8300000,171.5600000,9361490
SBER,60,20170511,120000,171.5700000,172.3900000,171.5700000,172.0700000,6502850
SBER,60,20170511,130000,172.1000000,172.1000000,170.8500000,171.4500000,4530530
SBER,60,20170511,140000,171.4500000,171.4900000,170.4000000,170.6100000,4199980
SBER,60,20170511,150000,170.6100000,170.7900000,170.1000000,170.5800000,4259430
SBER,60,20170511,160000,170.6000000,170.8900000,169.3700000,169.3700000,5931940
SBER,60,20170511,170000,169.3700000,169.9000000,168.8400000,169.6900000,6024880
SBER,60,20170511,180000,169.6900000,169.9700000,169.1500000,169.9700000,4063090
SBER,60,20170512,100000,169.7400000,170.4300000,169.1200000,169.4100000,6201060
SBER,60,20170512,110000,169.4100000,169.5800000,168.2500000,168.6500000,3851930
SBER,60,20170512,120000,168.6800000,169.1200000,167.9000000,167.9400000,3392760
SBER,60,20170512,130000,167.9300000,168.2700000,167.3900000,168.0200000,2795060
SBER,60,20170512,140000,168.0600000,169.2700000,168.0600000,168.5500000,3852250
SBER,60,20170512,150000,168.5600000,168.7200000,167.8300000,168.3400000,3512960
SBER,60,20170512,160000,168.3300000,168.6300000,167.3000000,167.3000000,3296450
SBER,60,20170512,170000,167.3000000,167.5800000,166.9500000,167.4500000,4165530
SBER,60,20170512,180000,167.4500000,167.7500000,166.8500000,167.7000000,6280590
SBER,60,20170515,100000,168.5100000,170.7900000,168.5100000,169.0200000,9101240
SBER,60,20170515,110000,169.0200000,169.3900000,167.8900000,169.0400000,6538640
SBER,60,20170515,120000,169.0400000,169.8700000,168.8600000,169.6800000,4205490
SBER,60,20170515,130000,169.7000000,170.2000000,169.3400000,169.7000000,4665620
SBER,60,20170515,140000,169.7900000,169.7900000,168.8700000,169.7100000,3741720
SBER,60,20170515,150000,169.7200000,169.9500000,169.3300000,169.7300000,1230820
SBER,60,20170515,160000,169.7300000,170.5000000,169.4100000,170.2500000,4614690
SBER,60,20170515,170000,170.2900000,170.3800000,169.6000000,170.2700000,4671130
SBER,60,20170515,180000,170.2700000,171.6800000,170.2400000,171.3500000,8270350
SBER,60,20170516,100000,170.9100000,172.0000000,170.3000000,171.1500000,11233320
SBER,60,20170516,110000,171.1500000,171.4200000,170.1000000,170.7100000,4389500
SBER,60,20170516,120000,170.7100000,170.9700000,169.9800000,170.5000000,3018010
SBER,60,20170516,130000,170.5000000,170.8000000,170.3000000,170.3900000,1317230
SBER,60,20170516,140000,170.4500000,171.1300000,170.3800000,170.9400000,2779130
SBER,60,20170516,150000,170.9800000,171.2400000,170.3000000,170.6800000,2467870
SBER,60,20170516,160000,170.6800000,171.3200000,170.5300000,171.1400000,3204050
SBER,60,20170516,170000,171.1800000,171.6000000,170.9200000,171.2500000,4760560
SBER,60,20170516,180000,171.2600000,171.2600000,170.5700000,170.6600000,4006840
SBER,60,20170517,100000,169.8000000,170.2900000,169.5000000,169.7600000,7479570
SBER,60,20170517,110000,169.7700000,170.6300000,169.7000000,170.3000000,2776960
SBER,60,20170517,120000,170.3100000,170.4100000,169.0700000,169.5200000,3401610
SBER,60,20170517,130000,169.5600000,170.5000000,169.1600000,170.0900000,3171600
SBER,60,20170517,140000,170.0900000,170.2500000,169.7300000,169.9100000,887100
SBER,60,20170517,150000,169.9100000,170.1700000,169.6300000,169.9300000,1143280
SBER,60,20170517,160000,169.9300000,170.1900000,168.8200000,168.9000000,8181240
SBER,60,20170517,170000,168.9000000,169.4400000,168.1700000,169.1300000,5900300
SBER,60,20170517,180000,169.1900000,169.4100000,168.9500000,169.2400000,2217780
SBER,60,20170518,100000,168.4500000,169.1700000,167.6100000,167.7300000,5749050
SBER,60,20170518,110000,167.8200000,167.8700000,166.7800000,166.9500000,8177260
SBER,60,20170518,120000,167.0100000,167.0600000,165.7500000,165.9200000,9638890
SBER,60,20170518,130000,165.9800000,166.5800000,165.4000000,165.6700000,4053680
SBER,60,20170518,140000,165.6700000,165.8900000,165.1800000,165.4300000,5473290
SBER,60,20170518,150000,165.5100000,165.8400000,165.1600000,165.3800000,7942430
